"name","downloadsLink","year","day"
"VNP46A1.A2016150.h00v03.001.2019172072328.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v03.001.2019172072328.h5",2016,"150"
"VNP46A1.A2016150.h00v04.001.2019172064623.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v04.001.2019172064623.h5",2016,"150"
"VNP46A1.A2016150.h00v05.001.2019172065400.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v05.001.2019172065400.h5",2016,"150"
"VNP46A1.A2016150.h00v06.001.2019172064844.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v06.001.2019172064844.h5",2016,"150"
"VNP46A1.A2016150.h00v07.001.2019172065220.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v07.001.2019172065220.h5",2016,"150"
"VNP46A1.A2016150.h00v08.001.2019172063533.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v08.001.2019172063533.h5",2016,"150"
"VNP46A1.A2016150.h00v09.001.2019172064655.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v09.001.2019172064655.h5",2016,"150"
"VNP46A1.A2016150.h00v10.001.2019172070240.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v10.001.2019172070240.h5",2016,"150"
"VNP46A1.A2016150.h00v11.001.2019172074654.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v11.001.2019172074654.h5",2016,"150"
"VNP46A1.A2016150.h00v12.001.2019172064255.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v12.001.2019172064255.h5",2016,"150"
"VNP46A1.A2016150.h00v13.001.2019172064536.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v13.001.2019172064536.h5",2016,"150"
"VNP46A1.A2016150.h00v14.001.2019172064155.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v14.001.2019172064155.h5",2016,"150"
"VNP46A1.A2016150.h00v15.001.2019172070415.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v15.001.2019172070415.h5",2016,"150"
"VNP46A1.A2016150.h00v16.001.2019172064420.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v16.001.2019172064420.h5",2016,"150"
"VNP46A1.A2016150.h00v17.001.2019172071356.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h00v17.001.2019172071356.h5",2016,"150"
"VNP46A1.A2016150.h01v03.001.2019172072841.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v03.001.2019172072841.h5",2016,"150"
"VNP46A1.A2016150.h01v04.001.2019172065838.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v04.001.2019172065838.h5",2016,"150"
"VNP46A1.A2016150.h01v05.001.2019172063621.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v05.001.2019172063621.h5",2016,"150"
"VNP46A1.A2016150.h01v06.001.2019172063205.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v06.001.2019172063205.h5",2016,"150"
"VNP46A1.A2016150.h01v07.001.2019172064515.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v07.001.2019172064515.h5",2016,"150"
"VNP46A1.A2016150.h01v08.001.2019172064955.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v08.001.2019172064955.h5",2016,"150"
"VNP46A1.A2016150.h01v09.001.2019172065531.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A1/2016/150/VNP46A1.A2016150.h01v09.001.2019172065531.h5",2016,"150"
