"name","downloadsLink","year","day"
"VNP46A2.A2022230.h00v02.001.2022245014927.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v02.001.2022245014927.h5",2022,"230"
"VNP46A2.A2022230.h00v03.001.2022245015031.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v03.001.2022245015031.h5",2022,"230"
"VNP46A2.A2022230.h00v06.001.2022245015032.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v06.001.2022245015032.h5",2022,"230"
"VNP46A2.A2022230.h00v09.001.2022245014854.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v09.001.2022245014854.h5",2022,"230"
"VNP46A2.A2022230.h00v10.001.2022245014815.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v10.001.2022245014815.h5",2022,"230"
"VNP46A2.A2022230.h00v11.001.2022245014757.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v11.001.2022245014757.h5",2022,"230"
"VNP46A2.A2022230.h00v13.001.2022245014808.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v13.001.2022245014808.h5",2022,"230"
"VNP46A2.A2022230.h00v14.001.2022245015035.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v14.001.2022245015035.h5",2022,"230"
"VNP46A2.A2022230.h00v15.001.2022245013726.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v15.001.2022245013726.h5",2022,"230"
"VNP46A2.A2022230.h00v16.001.2022245013715.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h00v16.001.2022245013715.h5",2022,"230"
"VNP46A2.A2022230.h01v02.001.2022245015051.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h01v02.001.2022245015051.h5",2022,"230"
"VNP46A2.A2022230.h01v03.001.2022245014851.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h01v03.001.2022245014851.h5",2022,"230"
"VNP46A2.A2022230.h01v06.001.2022245014834.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h01v06.001.2022245014834.h5",2022,"230"
"VNP46A2.A2022230.h01v08.001.2022245015108.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h01v08.001.2022245015108.h5",2022,"230"
"VNP46A2.A2022230.h01v16.001.2022245013727.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h01v16.001.2022245013727.h5",2022,"230"
"VNP46A2.A2022230.h02v02.001.2022245015210.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v02.001.2022245015210.h5",2022,"230"
"VNP46A2.A2022230.h02v03.001.2022245015105.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v03.001.2022245015105.h5",2022,"230"
"VNP46A2.A2022230.h02v06.001.2022245014841.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v06.001.2022245014841.h5",2022,"230"
"VNP46A2.A2022230.h02v07.001.2022245014839.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v07.001.2022245014839.h5",2022,"230"
"VNP46A2.A2022230.h02v08.001.2022245014840.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v08.001.2022245014840.h5",2022,"230"
"VNP46A2.A2022230.h02v10.001.2022245014829.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v10.001.2022245014829.h5",2022,"230"
"VNP46A2.A2022230.h02v16.001.2022245013725.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2022/230/VNP46A2.A2022230.h02v16.001.2022245013725.h5",2022,"230"
