"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day","month"
"VNP46A3.A2015060.h30v07.001.2021125141255.h5","2021-05-05 14:29",4468650,1620224964,929139057,"e8137a4e8cb0f058baff7c498c9cf9de","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v07.001.2021125141255.h5",2015,"060","03"
"VNP46A3.A2015060.h30v08.001.2021125115729.h5","2021-05-05 12:05",3743367,1620216317,6680284,"383c74de310053d09c9c2bbfea455de9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v08.001.2021125115729.h5",2015,"060","03"
"VNP46A3.A2015060.h30v09.001.2021125141519.h5","2021-05-05 14:31",3900225,1620225114,3721312320,"8edb810dd2fa8566abfe20beee689928","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v09.001.2021125141519.h5",2015,"060","03"
"VNP46A3.A2015060.h30v10.001.2021125115729.h5","2021-05-05 12:06",4959117,1620216377,1499974509,"a02f74fe6c09e842b717c08aaee8b18f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v10.001.2021125115729.h5",2015,"060","03"
"VNP46A3.A2015060.h30v11.001.2021125133917.h5","2021-05-05 13:51",9724710,1620222683,532987001,"2a6491b3fc75247a6c172cd7a71d4a1f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v11.001.2021125133917.h5",2015,"060","03"
"VNP46A3.A2015060.h30v12.001.2021125115743.h5","2021-05-05 12:05",3264259,1620216317,1402116317,"bc318f2fd5d779f21713c20d3096baf3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v12.001.2021125115743.h5",2015,"060","03"
"VNP46A3.A2015060.h30v15.001.2021125115742.h5","2021-05-05 12:05",2596847,1620216317,32216222,"082cf2b3e2df3a7cbe8854ec3eee3170","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v15.001.2021125115742.h5",2015,"060","03"
"VNP46A3.A2015060.h30v16.001.2021125115735.h5","2021-05-05 12:02",3143672,1620216167,4097557911,"669444987855dc00bfab8d6bbe38f8b4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v16.001.2021125115735.h5",2015,"060","03"
"VNP46A3.A2015060.h30v17.001.2021125160302.h5","2021-05-05 16:20",608728,1620231608,209761911,"1ddd12bd25860e9e5588f29c76a19751","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h30v17.001.2021125160302.h5",2015,"060","03"
"VNP46A3.A2015060.h31v01.001.2021125115745.h5","2021-05-05 12:04",5680320,1620216257,2580363757,"a554b74abee17a991a2039952445342f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v01.001.2021125115745.h5",2015,"060","03"
"VNP46A3.A2015060.h31v02.001.2021125115754.h5","2021-05-05 12:07",28105120,1620216437,2690103945,"24f4367e593ea3836b2dbfa1c0aa5e20","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v02.001.2021125115754.h5",2015,"060","03"
"VNP46A3.A2015060.h31v03.001.2021125115754.h5","2021-05-05 12:07",28046627,1620216467,1025794916,"f4338a28978d12c2bc141b51931ab3f8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v03.001.2021125115754.h5",2015,"060","03"
"VNP46A3.A2015060.h31v04.001.2021125133912.h5","2021-05-05 13:50",17703702,1620222623,4071897972,"e28b91bd7ec869907757b88ed79317ea","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v04.001.2021125133912.h5",2015,"060","03"
"VNP46A3.A2015060.h31v05.001.2021125115806.h5","2021-05-05 12:06",9012229,1620216377,1540867299,"ec30d20f6db0426ae96a7fee8e679764","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v05.001.2021125115806.h5",2015,"060","03"
"VNP46A3.A2015060.h31v06.001.2021125115817.h5","2021-05-05 12:06",617154,1620216408,3098407922,"3e50f07fd8b340839a1a58f56a1ca0cd","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v06.001.2021125115817.h5",2015,"060","03"
"VNP46A3.A2015060.h31v08.001.2021125115852.h5","2021-05-05 12:07",678338,1620216437,805113755,"16e77e69811bb689965e4af9e6cba71b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v08.001.2021125115852.h5",2015,"060","03"
"VNP46A3.A2015060.h31v09.001.2021125115822.h5","2021-05-05 12:07",4742868,1620216437,306418796,"71cee99addf9e795a3f38a70952ca383","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v09.001.2021125115822.h5",2015,"060","03"
"VNP46A3.A2015060.h31v10.001.2021125115840.h5","2021-05-05 12:08",6997912,1620216497,1793855289,"cbe0703cc440f82096711d1758aa0e24","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v10.001.2021125115840.h5",2015,"060","03"
"VNP46A3.A2015060.h31v11.001.2021125115853.h5","2021-05-05 12:08",9403194,1620216527,1562118956,"62d37e78679794fd221fa7f6143c38ba","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v11.001.2021125115853.h5",2015,"060","03"
