"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day","month"
"VNP46A3.A2019001.h02v02.001.2021124234033.h5","2021-05-04 23:53",24763951,1620172382,4104170235,"8bea6b19bb36602d93de2e9156a30e84","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h02v02.001.2021124234033.h5",2019,"001","01"
"VNP46A3.A2019001.h02v03.001.2021124234054.h5","2021-05-04 23:53",5827045,1620172382,374551119,"c99e54ea4a51e8d7e8525f5242f29dd7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h02v03.001.2021124234054.h5",2019,"001","01"
"VNP46A3.A2019001.h02v06.001.2021124234014.h5","2021-05-04 23:45",872616,1620171932,1655443592,"affde57a41fc2e421233cb9b65baaebe","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h02v06.001.2021124234014.h5",2019,"001","01"
"VNP46A3.A2019001.h02v07.001.2021124234111.h5","2021-05-04 23:52",787043,1620172322,1330492559,"138adf2e2047510dc02c25b0d8dd99ea","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h02v07.001.2021124234111.h5",2019,"001","01"
"VNP46A3.A2019001.h02v08.001.2021124234059.h5","2021-05-04 23:50",635588,1620172202,2006053635,"56cfce0506a3c0545f2629f0555bdcbd","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h02v08.001.2021124234059.h5",2019,"001","01"
"VNP46A3.A2019001.h02v10.001.2021124234116.h5","2021-05-04 23:55",659498,1620172502,2057214729,"56061eefaa63e3364b7a307125725d98","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h02v10.001.2021124234116.h5",2019,"001","01"
"VNP46A3.A2019001.h03v02.001.2021124234114.h5","2021-05-04 23:55",25470818,1620172502,1387523045,"b46421da780632fe58fe6dffdf71ecdc","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h03v02.001.2021124234114.h5",2019,"001","01"
"VNP46A3.A2019001.h03v03.001.2021124234111.h5","2021-05-04 23:49",816443,1620172172,134768637,"e8ed86e0e0d9d4683f602fff8717b51c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h03v03.001.2021124234111.h5",2019,"001","01"
"VNP46A3.A2019001.h03v09.001.2021124234034.h5","2021-05-04 23:46",633800,1620171992,927031332,"b079c44bb93d6e42d073104f52ddb8be","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h03v09.001.2021124234034.h5",2019,"001","01"
"VNP46A3.A2019001.h03v10.001.2021124234041.h5","2021-05-04 23:46",923725,1620171992,3529634319,"61bb81b8ea0aacb096a4cfdb418c22c5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h03v10.001.2021124234041.h5",2019,"001","01"
"VNP46A3.A2019001.h03v11.001.2021125034311.h5","2021-05-05 03:55",626453,1620186915,3834341640,"c94a564272620ce1de7cf592edeb1489","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h03v11.001.2021125034311.h5",2019,"001","01"
"VNP46A3.A2019001.h04v02.001.2021124234128.h5","2021-05-04 23:56",25484276,1620172562,4220643479,"d270588900dcb47b0242c905ab06de37","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h04v02.001.2021124234128.h5",2019,"001","01"
"VNP46A3.A2019001.h04v03.001.2021124234128.h5","2021-05-04 23:52",8823009,1620172322,2771021979,"ec845d0678ee1fc0ea32f80afdbbccc4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h04v03.001.2021124234128.h5",2019,"001","01"
"VNP46A3.A2019001.h04v09.001.2021124234109.h5","2021-05-04 23:53",634264,1620172382,2669730891,"5512ca99a258a0ff3e1ad9702f8b5c05","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h04v09.001.2021124234109.h5",2019,"001","01"
"VNP46A3.A2019001.h04v10.001.2021124234140.h5","2021-05-04 23:51",631356,1620172292,4204257794,"a14608cb268b9435235af9186881453b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h04v10.001.2021124234140.h5",2019,"001","01"
"VNP46A3.A2019001.h04v11.001.2021124234121.h5","2021-05-04 23:52",652419,1620172352,2767524052,"f44b8c46cf7fb1c1aece244cc6dbface","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h04v11.001.2021124234121.h5",2019,"001","01"
"VNP46A3.A2019001.h05v01.001.2021124234140.h5","2021-05-04 23:51",3858155,1620172292,2397180356,"151a91a05425afd8069be72ddac9d0c7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h05v01.001.2021124234140.h5",2019,"001","01"
"VNP46A3.A2019001.h05v02.001.2021124234220.h5","2021-05-04 23:56",27732283,1620172592,3418197349,"33edc7651c3e824fa542cb4e76fba1c8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h05v02.001.2021124234220.h5",2019,"001","01"
"VNP46A3.A2019001.h05v03.001.2021124234212.h5","2021-05-04 23:57",27292817,1620172652,4226650781,"d2239567ed15daa71160978c88faa015","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h05v03.001.2021124234212.h5",2019,"001","01"
"VNP46A3.A2019001.h05v04.001.2021124234205.h5","2021-05-04 23:54",11322712,1620172442,3790384510,"75e401e6f9884e1e0dd2fbb7a19a093a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h05v04.001.2021124234205.h5",2019,"001","01"
"VNP46A3.A2019001.h05v05.001.2021124234219.h5","2021-05-04 23:51",3871227,1620172262,2355380239,"1f4737b37da21083a6198f00dc718408","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h05v05.001.2021124234219.h5",2019,"001","01"
"VNP46A3.A2019001.h06v01.001.2021124234140.h5","2021-05-04 23:50",9251802,1620172202,736085935,"3d3f12b59a2bb4864af735a6298dc964","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h06v01.001.2021124234140.h5",2019,"001","01"
"VNP46A3.A2019001.h06v02.001.2021125033806.h5","2021-05-05 03:55",25631987,1620186915,3364371098,"5f0d9aa4a835bc732bf2ae9d2a9b20f0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h06v02.001.2021125033806.h5",2019,"001","01"
"VNP46A3.A2019001.h06v03.001.2021125034549.h5","2021-05-05 03:55",30067646,1620186915,1793113153,"2bb4ab1467a2de4acd92306abba763bb","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h06v03.001.2021125034549.h5",2019,"001","01"
"VNP46A3.A2019001.h06v04.001.2021124234202.h5","2021-05-04 23:56",24953490,1620172592,2515118898,"e1613ffa1d336e4e294ca61abaa09e17","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h06v04.001.2021124234202.h5",2019,"001","01"
"VNP46A3.A2019001.h06v05.001.2021124234146.h5","2021-05-04 23:51",17212505,1620172262,1337999172,"3ecefb79b4732b10aebf948485af43ba","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h06v05.001.2021124234146.h5",2019,"001","01"
"VNP46A3.A2019001.h06v06.001.2021124234217.h5","2021-05-04 23:56",2452891,1620172562,4126971689,"5b14bd0b49711c6ac3b8c7218028f371","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h06v06.001.2021124234217.h5",2019,"001","01"
"VNP46A3.A2019001.h07v01.001.2021124234227.h5","2021-05-04 23:54",7392137,1620172442,3084555174,"67d6d34e6e4d23357d3460a206970b0a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v01.001.2021124234227.h5",2019,"001","01"
"VNP46A3.A2019001.h07v02.001.2021124234147.h5","2021-05-04 23:50",22377220,1620172202,1511328726,"0f647680fefa3ce436248a31bc8928f0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v02.001.2021124234147.h5",2019,"001","01"
"VNP46A3.A2019001.h07v03.001.2021124234256.h5","2021-05-04 23:59",30918669,1620172742,3929024939,"26e30b6faff4eb04355a011b8d630094","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v03.001.2021124234256.h5",2019,"001","01"
"VNP46A3.A2019001.h07v04.001.2021124234224.h5","2021-05-04 23:57",25096908,1620172652,1004269976,"b440507e54cf75850d538e735930e839","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v04.001.2021124234224.h5",2019,"001","01"
"VNP46A3.A2019001.h07v05.001.2021124234203.h5","2021-05-04 23:49",21536435,1620172142,996231876,"008dfc5286ffee257d720b07bd09baaa","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v05.001.2021124234203.h5",2019,"001","01"
"VNP46A3.A2019001.h07v06.001.2021124234212.h5","2021-05-04 23:49",11327538,1620172142,1300510055,"08cb615162339f1c5f7da59c6a9435eb","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v06.001.2021124234212.h5",2019,"001","01"
"VNP46A3.A2019001.h07v07.001.2021124234232.h5","2021-05-04 23:48",2252832,1620172082,3533920599,"66e8d532dd8433b1558628430aed2a20","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h07v07.001.2021124234232.h5",2019,"001","01"
"VNP46A3.A2019001.h08v00.001.2021124234227.h5","2021-05-04 23:44",1000325,1620171872,4262888653,"a6dc12104d82d4ae06fc32c2fd3218a6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v00.001.2021124234227.h5",2019,"001","01"
"VNP46A3.A2019001.h08v01.001.2021124234320.h5","2021-05-04 23:59",10236058,1620172742,3245283386,"5a6d678fc45676bed65f0a3143786c96","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v01.001.2021124234320.h5",2019,"001","01"
"VNP46A3.A2019001.h08v02.001.2021124234312.h5","2021-05-04 23:57",17235131,1620172652,807632060,"ecc73e4431dbaf021da2670365d85b19","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v02.001.2021124234312.h5",2019,"001","01"
"VNP46A3.A2019001.h08v03.001.2021125034801.h5","2021-05-05 03:58",30832096,1620187094,2851293274,"f924b1e6f066c70a4f8b4851e9415d3a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v03.001.2021125034801.h5",2019,"001","01"
"VNP46A3.A2019001.h08v04.001.2021124234312.h5","2021-05-05 00:14",32668662,1620173695,3993148428,"d933736e5e3801d968fffc8307c7e30a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v04.001.2021124234312.h5",2019,"001","01"
"VNP46A3.A2019001.h08v05.001.2021124234332.h5","2021-05-04 23:56",22118338,1620172562,3996166325,"2afd922e1c151ec3f8f3ab912c544cd9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v05.001.2021124234332.h5",2019,"001","01"
"VNP46A3.A2019001.h08v06.001.2021124234254.h5","2021-05-04 23:51",8588462,1620172292,2816990897,"a59fa75b7031eaf9c5ab67e2279a25ad","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v06.001.2021124234254.h5",2019,"001","01"
"VNP46A3.A2019001.h08v07.001.2021124234301.h5","2021-05-04 23:51",8157271,1620172292,3073697034,"ccd6af1e10cb221656dbef6902ac7d04","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v07.001.2021124234301.h5",2019,"001","01"
"VNP46A3.A2019001.h08v08.001.2021124234342.h5","2021-05-04 23:53",627932,1620172382,1055333750,"c6e97ca548bf1b9851ce0a201e40cc89","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v08.001.2021124234342.h5",2019,"001","01"
"VNP46A3.A2019001.h08v09.001.2021124234345.h5","2021-05-04 23:53",760247,1620172382,4031259581,"8b9951669bb94eea3b3678d5b5e281ca","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h08v09.001.2021124234345.h5",2019,"001","01"
"VNP46A3.A2019001.h09v00.001.2021124234239.h5","2021-05-04 23:44",1422748,1620171872,4073097278,"ae07bf1bcc01286cdae7367fb1341938","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v00.001.2021124234239.h5",2019,"001","01"
"VNP46A3.A2019001.h09v01.001.2021124234254.h5","2021-05-04 23:51",15550249,1620172292,194941813,"a64a894d3aa4651d8fe12cbf3adfa4d3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v01.001.2021124234254.h5",2019,"001","01"
"VNP46A3.A2019001.h09v02.001.2021125034518.h5","2021-05-05 03:55",8558958,1620186915,2777585822,"036a09dee06e601824b6b730e8c160a4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v02.001.2021125034518.h5",2019,"001","01"
"VNP46A3.A2019001.h09v03.001.2021124234350.h5","2021-05-04 23:59",15422212,1620172742,3703182912,"9c43979d93268d6fb3c817f0673ec2fe","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v03.001.2021124234350.h5",2019,"001","01"
"VNP46A3.A2019001.h09v04.001.2021124234329.h5","2021-05-04 23:58",37239786,1620172682,1862462522,"827b46ce67e98de5d235f80e2c092d78","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v04.001.2021124234329.h5",2019,"001","01"
"VNP46A3.A2019001.h09v05.001.2021124234420.h5","2021-05-04 23:56",26697668,1620172592,2449160125,"901e094588856487807a42237c1e564d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v05.001.2021124234420.h5",2019,"001","01"
"VNP46A3.A2019001.h09v06.001.2021125034457.h5","2021-05-05 03:55",6377233,1620186915,327458600,"eafb7973984b9806a7ee5e570d412cc8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v06.001.2021125034457.h5",2019,"001","01"
"VNP46A3.A2019001.h09v07.001.2021124234315.h5","2021-05-04 23:49",6676662,1620172142,1970651732,"af9a928561b2069ac10f9a08423cb69e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v07.001.2021124234315.h5",2019,"001","01"
"VNP46A3.A2019001.h09v08.001.2021124234411.h5","2021-05-04 23:55",2012726,1620172502,3623924455,"2a5cf95a8dd4a34ce34e2b44e63b8bbd","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v08.001.2021124234411.h5",2019,"001","01"
"VNP46A3.A2019001.h09v09.001.2021124234325.h5","2021-05-04 23:48",1880181,1620172112,3752853746,"d0cce5d84f27944de2fee6916b0a247c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h09v09.001.2021124234325.h5",2019,"001","01"
"VNP46A3.A2019001.h10v00.001.2021124234340.h5","2021-05-04 23:46",1762743,1620171992,2258415185,"2ab9ba06d07fd8ea301ffbe3f521917e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v00.001.2021124234340.h5",2019,"001","01"
"VNP46A3.A2019001.h10v01.001.2021124234332.h5","2021-05-04 23:53",9142199,1620172382,3821747408,"af0bcec60ba35212868c3f1bafda2881","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v01.001.2021124234332.h5",2019,"001","01"
"VNP46A3.A2019001.h10v02.001.2021124234417.h5","2021-05-04 23:53",12218698,1620172412,3942282692,"08719fd52be8dc109cf51ba2ae1bf2a8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v02.001.2021124234417.h5",2019,"001","01"
"VNP46A3.A2019001.h10v03.001.2021124234330.h5","2021-05-04 23:53",26916389,1620172412,2871703954,"9dfe237d06457110c97b77961dbc05c8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v03.001.2021124234330.h5",2019,"001","01"
"VNP46A3.A2019001.h10v04.001.2021124234346.h5","2021-05-04 23:56",39015476,1620172592,2785818307,"bc03f8b92adb9a42393c162d922e0203","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v04.001.2021124234346.h5",2019,"001","01"
"VNP46A3.A2019001.h10v05.001.2021124234334.h5","2021-05-04 23:51",10618165,1620172262,46880764,"7b5dbcf45b5f1215f265acbeba8538cb","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v05.001.2021124234334.h5",2019,"001","01"
"VNP46A3.A2019001.h10v06.001.2021124234348.h5","2021-05-04 23:54",2815923,1620172442,2294548841,"bc7472579a5d89415c7456e9cf4407b2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v06.001.2021124234348.h5",2019,"001","01"
"VNP46A3.A2019001.h10v07.001.2021124234430.h5","2021-05-04 23:58",3910558,1620172682,3172045760,"aeef7c7da87343588515361ae3372a7a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v07.001.2021124234430.h5",2019,"001","01"
"VNP46A3.A2019001.h10v08.001.2021124234436.h5","2021-05-04 23:53",12122676,1620172412,138955503,"4b2b91a3d978db6cb93e1ac6cc8a5f81","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v08.001.2021124234436.h5",2019,"001","01"
"VNP46A3.A2019001.h10v09.001.2021124234355.h5","2021-05-04 23:53",10838718,1620172382,2791889899,"6f960a86416cfdfc3d95fd57c97660e6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v09.001.2021124234355.h5",2019,"001","01"
"VNP46A3.A2019001.h10v10.001.2021125072144.h5","2021-05-05 07:28",5554068,1620199693,2789564840,"1b711a5494838419a7e90c17c0a78662","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v10.001.2021125072144.h5",2019,"001","01"
"VNP46A3.A2019001.h10v11.001.2021124234420.h5","2021-05-04 23:52",1582665,1620172322,3703963247,"941a6f085ae1955bd0e91a6f8724b1ed","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v11.001.2021124234420.h5",2019,"001","01"
"VNP46A3.A2019001.h10v12.001.2021124234346.h5","2021-05-04 23:52",4003994,1620172352,157882380,"18b0b0764c01be1d98b7361ac043a9b6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v12.001.2021124234346.h5",2019,"001","01"
"VNP46A3.A2019001.h10v13.001.2021124234430.h5","2021-05-04 23:53",6816560,1620172412,2348685286,"ead557b786163de047cf41c391dc9c41","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v13.001.2021124234430.h5",2019,"001","01"
"VNP46A3.A2019001.h10v14.001.2021124234346.h5","2021-05-04 23:49",2795553,1620172172,3858647206,"ee47b727aac8ae0517f7a1f9549daac6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v14.001.2021124234346.h5",2019,"001","01"
"VNP46A3.A2019001.h10v15.001.2021124234350.h5","2021-05-04 23:52",608904,1620172322,3357786883,"bb1fa7d35e0b532311de087ae877439c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h10v15.001.2021124234350.h5",2019,"001","01"
"VNP46A3.A2019001.h11v01.001.2021124234351.h5","2021-05-04 23:49",6258620,1620172172,3642189046,"12ecd2a753455be4258bbf88b359cde0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2019/001/VNP46A3.A2019001.h11v01.001.2021124234351.h5",2019,"001","01"
