"name","downloadsLink","year","day"
"VNP46A2.A2012130.h00v02.001.2020050195839.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v02.001.2020050195839.h5",2012,"130"
"VNP46A2.A2012130.h00v03.001.2020050120147.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v03.001.2020050120147.h5",2012,"130"
"VNP46A2.A2012130.h00v04.001.2020050115925.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v04.001.2020050115925.h5",2012,"130"
"VNP46A2.A2012130.h00v05.001.2020050114411.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v05.001.2020050114411.h5",2012,"130"
"VNP46A2.A2012130.h00v06.001.2020050114159.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v06.001.2020050114159.h5",2012,"130"
"VNP46A2.A2012130.h00v07.001.2020050111456.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v07.001.2020050111456.h5",2012,"130"
"VNP46A2.A2012130.h00v08.001.2020050113358.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v08.001.2020050113358.h5",2012,"130"
"VNP46A2.A2012130.h00v09.001.2020050114156.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v09.001.2020050114156.h5",2012,"130"
"VNP46A2.A2012130.h00v10.001.2020050114559.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v10.001.2020050114559.h5",2012,"130"
"VNP46A2.A2012130.h00v11.001.2020050115038.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v11.001.2020050115038.h5",2012,"130"
"VNP46A2.A2012130.h00v12.001.2020050115237.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v12.001.2020050115237.h5",2012,"130"
"VNP46A2.A2012130.h00v13.001.2020050115935.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v13.001.2020050115935.h5",2012,"130"
"VNP46A2.A2012130.h00v14.001.2020050140316.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v14.001.2020050140316.h5",2012,"130"
"VNP46A2.A2012130.h00v15.001.2020050110151.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v15.001.2020050110151.h5",2012,"130"
"VNP46A2.A2012130.h00v16.001.2020050110856.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h00v16.001.2020050110856.h5",2012,"130"
"VNP46A2.A2012130.h01v02.001.2020051040845.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v02.001.2020051040845.h5",2012,"130"
"VNP46A2.A2012130.h01v03.001.2020050120605.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v03.001.2020050120605.h5",2012,"130"
"VNP46A2.A2012130.h01v04.001.2020050112046.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v04.001.2020050112046.h5",2012,"130"
"VNP46A2.A2012130.h01v05.001.2020050121829.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v05.001.2020050121829.h5",2012,"130"
"VNP46A2.A2012130.h01v06.001.2020050113541.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v06.001.2020050113541.h5",2012,"130"
"VNP46A2.A2012130.h01v07.001.2020050112038.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v07.001.2020050112038.h5",2012,"130"
"VNP46A2.A2012130.h01v08.001.2020050115031.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v08.001.2020050115031.h5",2012,"130"
"VNP46A2.A2012130.h01v09.001.2020050115630.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v09.001.2020050115630.h5",2012,"130"
"VNP46A2.A2012130.h01v10.001.2020050120316.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v10.001.2020050120316.h5",2012,"130"
"VNP46A2.A2012130.h01v11.001.2020050124715.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v11.001.2020050124715.h5",2012,"130"
"VNP46A2.A2012130.h01v12.001.2020050115029.h5","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A2/2012/130/VNP46A2.A2012130.h01v12.001.2020050115029.h5",2012,"130"
